NodeA,id,Type
22200038,13403042,mention
32685859,13403042,mention
30589165,13403042,mention
30589165,13403042,mention
5947967,13403042,mention
10142348,13403042,mention
10142348,13403042,mention
21939197,13403042,mention
21939197,13403042,mention
38978664,13403042,mention
30065781,13403042,mention
30065781,13403042,mention
18007304,13403042,mention
18007304,13403042,mention
24298923,13403042,mention
24298923,13403042,mention
7521949,13403042,mention
22202332,13403042,mention
22202332,13403042,mention
15648973,13403042,mention
15648973,13403042,mention
14338918,13403042,mention
14338918,13403042,mention
3853353,13403042,mention
19582027,13403042,mention
31640746,13403042,mention
10407120,13403042,mention
12242186,13403042,mention
4640040,13403042,mention
20894384,13403042,mention
447695,13403042,mention
447695,13403042,mention
26138121,13403042,mention
8836898,13403042,mention
31119170,13403042,mention
37148937,13403042,mention
37148937,13403042,mention
6478515,13403042,mention
29547433,13403042,mention
29547433,13403042,mention
20896821,13403042,mention
11197650,13403042,mention
20110581,13403042,mention
20110581,13403042,mention
7265581,13403042,mention
28237989,13403042,mention
28237989,13403042,mention
25092677,13403042,mention
25092677,13403042,mention
24306554,13403042,mention
24306554,13403042,mention
24306554,13403042,mention
11724041,13403042,mention
11724041,13403042,mention
24307392,13403042,mention
190552,13403042,mention
190552,13403042,mention
28240166,13403042,mention
32697772,13403042,mention
19066301,13403042,mention
19066301,13403042,mention
27455271,13403042,mention
27455271,13403042,mention
27455271,13403042,mention
27455271,13403042,mention
30601071,13403042,mention
42398920,13403042,mention
25622141,13403042,mention
31913658,13403042,mention
31913658,13403042,mention
21428053,13403042,mention
21428053,13403042,mention
31914234,13403042,mention
22215128,13403042,mention
22215128,13403042,mention
11205105,13403042,mention
10157323,13403042,mention
35323205,13403042,mention
17235863,13403042,mention
13041777,13403042,mention
40829321,13403042,mention
40829321,13403042,mention
30343966,13403042,mention
30343966,13403042,mention
22217716,13403042,mention
22217716,13403042,mention
28509198,13403042,mention
28509198,13403042,mention
14615756,13403042,mention
13043027,13403042,mention
13043027,13403042,mention
460341,13403042,mention
460341,13403042,mention
18810686,13403042,mention
30346427,13403042,mention
30346427,13403042,mention
30346427,13403042,mention
30346427,13403042,mention
11996518,13403042,mention
11996518,13403042,mention
10424044,13403042,mention
10424044,13403042,mention
10424044,13403042,mention
41095236,13403042,mention
41095236,13403042,mention
11473240,13403042,mention
28774752,13403042,mention
28774752,13403042,mention
34280335,13403042,mention
18289567,13403042,mention
11473943,13403042,mention
6756296,13403042,mention
25106547,13403042,mention
21698784,13403042,mention
21698784,13403042,mention
19601821,13403042,mention
20650487,13403042,mention
12000110,13403042,mention
12000110,13403042,mention
26156095,13403042,mention
26156095,13403042,mention
31136875,13403042,mention
28777825,13403042,mention
28516579,13403042,mention
28516579,13403042,mention
13574414,13403042,mention
13574810,13403042,mention
31138750,13403042,mention
33760239,13403042,mention
33760239,13403042,mention
33760383,13403042,mention
33760383,13403042,mention
14624115,13403042,mention
16197367,13403042,mention
16197367,13403042,mention
16197367,13403042,mention
206900,13403042,mention
206900,13403042,mention
2828546,13403042,mention
19868476,13403042,mention
19868476,13403042,mention
9908329,13403042,mention
27996355,13403042,mention
12269407,13403042,mention
12269407,13403042,mention
12269586,13403042,mention
12269586,13403042,mention
13581388,13403042,mention
31145228,13403042,mention
22495245,13403042,mention
22495245,13403042,mention
19349947,13403042,mention
17777366,13403042,mention
20136859,13403042,mention
20136859,13403042,mention
14894602,13403042,mention
36652572,13403042,mention
36652572,13403042,mention
21972511,13403042,mention
16468210,13403042,mention
16468210,13403042,mention
25381438,13403042,mention
25381438,13403042,mention
25381438,13403042,mention
215659,13403042,mention
28002971,13403042,mention
28002971,13403042,mention
8866528,13403042,mention
8866528,13403042,mention
8866528,13403042,mention
30100679,13403042,mention
20401403,13403042,mention
20401403,13403042,mention
12275209,13403042,mention
12275209,13403042,mention
18304830,13403042,mention
30363544,13403042,mention
30363544,13403042,mention
31674302,13403042,mention
23548411,13403042,mention
23548411,13403042,mention
10179083,13403042,mention
34296419,13403042,mention
34296419,13403042,mention
12538645,13403042,mention
12538645,13403042,mention
12538645,13403042,mention
21189556,13403042,mention
21189556,13403042,mention
21976231,13403042,mention
16209396,13403042,mention
16209396,13403042,mention
11228991,13403042,mention
18044999,13403042,mention
18044999,13403042,mention
18044999,13403042,mention
18044999,13403042,mention
7034957,13403042,mention
23550433,13403042,mention
13590172,13403042,mention
13590172,13403042,mention
26173131,13403042,mention
26173131,13403042,mention
26173131,13403042,mention
12279655,13403042,mention
37445623,13403042,mention
37445623,13403042,mention
21980299,13403042,mention
4943140,13403042,mention
28536190,13403042,mention
18575067,13403042,mention
40071164,13403042,mention
40071164,13403042,mention
40071164,13403042,mention
30109865,13403042,mention
30109865,13403042,mention
3371325,13403042,mention
24343091,13403042,mention
24343091,13403042,mention
14381676,13403042,mention
14381676,13403042,mention
18313948,13403042,mention
18313948,13403042,mention
28800410,13403042,mention
28800410,13403042,mention
28800410,13403042,mention
13596271,13403042,mention
40073124,13403042,mention
40073124,13403042,mention
40073124,13403042,mention
28538971,13403042,mention
34830455,13403042,mention
34830455,13403042,mention
13596851,13403042,mention
13596851,13403042,mention
14908650,13403042,mention
11762980,13403042,mention
11762980,13403042,mention
35880261,13403042,mention
20675972,13403042,mention
20675972,13403042,mention
28541169,13403042,mention
25395687,13403042,mention
28541539,13403042,mention
28803972,13403042,mention
28803972,13403042,mention
7308305,13403042,mention
28542102,13403042,mention
34833662,13403042,mention
30377511,13403042,mention
23561777,13403042,mention
26183230,13403042,mention
26183230,13403042,mention
755495,13403042,mention
41125894,13403042,mention
41125894,13403042,mention
30902362,13403042,mention
30902362,13403042,mention
14650192,13403042,mention
30378945,13403042,mention
22253032,13403042,mention
29331990,13403042,mention
758368,13403042,mention
11768816,13403042,mention
33528095,13403042,mention
33528095,13403042,mention
13343012,13403042,mention
13343012,13403042,mention
10197619,13403042,mention
15703547,13403042,mention
15703547,13403042,mention
7053883,13403042,mention
22520442,13403042,mention
14919380,13403042,mention
14919380,13403042,mention
14919380,13403042,mention
14919380,13403042,mention
14920220,13403042,mention
14920220,13403042,mention
14920220,13403042,mention
14920220,13403042,mention
28552071,13403042,mention
28552099,13403042,mention
28552121,13403042,mention
10464490,13403042,mention
10464490,13403042,mention
10464490,13403042,mention
30125644,13403042,mention
30125644,13403042,mention
36155128,13403042,mention
36155128,13403042,mention
37203775,13403042,mention
37203775,13403042,mention
43757400,13403042,mention
43757400,13403042,mention
34582412,13403042,mention
34582412,13403042,mention
11775917,13403042,mention
27504790,13403042,mention
34845078,13403042,mention
34845078,13403042,mention
31175122,13403042,mention
21476488,13403042,mention
21476488,13403042,mention
10204651,13403042,mention
10204651,13403042,mention
243431,13403042,mention
17020688,13403042,mention
22263859,13403042,mention
22263859,13403042,mention
3389558,13403042,mention
3389558,13403042,mention
3389558,13403042,mention
18069908,13403042,mention
18069908,13403042,mention
36682261,13403042,mention
6535766,13403042,mention
6535766,13403042,mention
12827491,13403042,mention
12827491,13403042,mention
12041394,13403042,mention
12827966,13403042,mention
12303870,13403042,mention
15712089,13403042,mention
2604933,13403042,mention
13091013,13403042,mention
13091013,13403042,mention
15712588,13403042,mention
34849515,13403042,mention
27247376,13403042,mention
27247376,13403042,mention
27771801,13403042,mention
17024448,13403042,mention
12305915,13403042,mention
12305915,13403042,mention
12305915,13403042,mention
12305915,13403042,mention
15451884,13403042,mention
26987022,13403042,mention
28559922,13403042,mention
28559922,13403042,mention
28559922,13403042,mention
31182659,13403042,mention
14406128,13403042,mention
14930483,13403042,mention
14930483,13403042,mention
23581610,13403042,mention
23581610,13403042,mention
12310033,13403042,mention
10999783,13403042,mention
24893597,13403042,mention
24893597,13403042,mention
19913091,13403042,mention
28039679,13403042,mention
28039679,13403042,mention
28039679,13403042,mention
30137628,13403042,mention
30137628,13403042,mention
27778359,13403042,mention
27778359,13403042,mention
3137064,13403042,mention
31448972,13403042,mention
9428898,13403042,mention
12574852,13403042,mention
12574852,13403042,mention
28565848,13403042,mention
20701789,13403042,mention
20701789,13403042,mention
18080457,13403042,mention
21488392,13403042,mention
11789669,13403042,mention
39839273,13403042,mention
15984186,13403042,mention
33286096,13403042,mention
33286096,13403042,mention
31452257,13403042,mention
31452257,13403042,mention
27782482,13403042,mention
17296791,13403042,mention
12578589,13403042,mention
40104222,13403042,mention
40104222,13403042,mention
40104222,13403042,mention
18608447,13403042,mention
18608447,13403042,mention
11792732,13403042,mention
11792732,13403042,mention
11792732,13403042,mention
3928906,13403042,mention
9696248,13403042,mention
11793809,13403042,mention
11793809,13403042,mention
11793809,13403042,mention
13366843,13403042,mention
13366843,13403042,mention
6027514,13403042,mention
15989208,13403042,mention
14940683,13403042,mention
23068950,2254894,mention
7864738,2254894,mention
7864738,2254894,mention
4779917,2254894,mention
6907580,2254894,mention
6907580,2254894,mention
9628645,2254894,mention
4433271,2254894,mention
10468947,2254894,mention
282,3030,mention
3222983,3030,mention
607319,3030,mention
615985,3030,mention
1679438,3030,mention
2236463,3030,mention
282,11423,mention
3148080,11423,mention
2890038,11423,mention
19414769,11423,mention
22007,11423,mention
22025,11423,mention
22025,11423,mention
13654894,11423,mention
33852382,11423,mention
15244931,11423,mention
26257258,11423,mention
9226416,11423,mention
10300534,11423,mention
31538852,11423,mention
11878281,11423,mention
607319,11423,mention
10571697,11423,mention
615985,11423,mention
14515466,11423,mention
892392,11423,mention
2213990,11423,mention
7477363,11423,mention
2236463,11423,mention
28451760,11423,mention
6713686,11423,mention
443897,11423,mention
27713984,11423,mention
1526872,11423,mention
9131671,11423,mention
9131762,11423,mention
9131762,11423,mention
1792656,11423,mention
1792656,11423,mention
1792656,11423,mention
1792705,11423,mention
1792705,11423,mention
1792705,11423,mention
13102970,11423,mention
37220386,11423,mention
37220386,11423,mention
37220386,11423,mention
29881758,11423,mention
282,88469,mention
607319,88469,mention
615985,88469,mention
2236463,88469,mention
282,61659,mention
607319,61659,mention
615985,61659,mention
2236463,61659,mention
8541727,61659,mention
282,31374,mention
6054040,31374,mention
607319,31374,mention
615985,31374,mention
2236463,31374,mention
151892,31374,mention
6471936,31374,mention
288,10313229,mention
20709812,10313229,mention
20709812,10313229,mention
31219731,10313229,mention
31219731,10313229,mention
31219731,10313229,mention
31219731,10313229,mention
31219731,10313229,mention
31219731,10313229,mention
22084052,10313229,mention
7157517,10313229,mention
15295594,10313229,mention
28698073,10313229,mention
17185652,10313229,mention
8797396,10313229,mention
2259630,10313229,mention
17731505,10313229,mention
17731505,10313229,mention
12240105,10313229,mention
19853427,10313229,mention
13567603,10313229,mention
13058709,10313229,mention
6771440,10313229,mention
288,8797396,mention
22084052,8797396,mention
10313229,8797396,mention
3776200,8797396,mention
4321928,8797396,mention
299,5464882,mention
13373568,5464882,mention
6796,5464882,mention
11282563,5464882,mention
16788723,5464882,mention
4210040,5464882,mention
2642951,5464882,mention
7624921,5464882,mention
22047995,5464882,mention
